latitude,longitude,elevation,slope,country,state,ore,gangue,dep_type,hrock_type,arock_type,ore_ctrl,commod1,NDVI
24.36594,73.71719,469.0,17.579344,India,Rajasthan,"Argentite, Chalcopyrite, Galena, Pyrite, Pyrrhotite, Silver, Sphalerite","Dolomite, Gypsum, Quartz",,Dolomite,,Ore Solutions Ascended Along 2 Cross-Faults And Mineralized A Shear Zone,"Zinc, Lead",0.27090999484062195
27.68233,75.51715,470.0,2.2896807,India,Rajasthan,"Bornite, Chalcopyrite, Copper, Malachite","Andalusite, Phyllite",Replacement,Schist,,Fractures And Shear Zones,Copper,0.30507153272628784
21.5495,79.70035,352.0,4.204494,India,,Rhodochrosite,,,Metasedimentary Rock,,"Oxidation, Replacement",Manganese,0.489980548620224
21.63281,85.66686,471.0,2.1053517,India,Orissa,,,,"Phyllite,Mica Schist",,,Manganese,0.23243571817874908
24.58259,73.51719,859.0,18.558432,India,Rajasthan,Apatite,"Chlorite, Epidote, Muscovite, Quartz, Tremolite",,"Limestone,Dolomite",,,Phosphorus-Phosphates,0.4173261523246765
18.61643,81.23364,1097.0,21.213335,India,Madhya Pradesh,Hematite,,,Quartzite,,,Iron,0.04357017204165459
18.68308,81.21698,1012.0,16.074379,India,Madhya Pradesh,Hematite,,,Quartzite,,,Iron,0.7689006924629211
18.68308,81.20031,1083.0,14.99587,India,Madhya Pradesh,Hematite,,,Quartzite,,,Iron,0.428589791059494
22.08277,85.33353,505.0,7.0320163,India,Orissa,Hematite,,,Quartzite,,,Iron,0.4208413064479828
20.49958,85.00022,70.0,0.92740995,India,Orissa,Hematite,,,,,,Iron,0.6687464714050293
22.01612,85.43353,558.0,30.188507,India,Orissa,Hematite,,,Quartzite,,,Iron,0.5618826150894165
15.47784,74.06854,53.0,9.707116,India,Goa,"Hematite, Magnetite",,,"Quartzite,Phyllite",,,Iron,0.7024238705635071
15.56673,74.01715,87.0,12.210261,India,Goa,Hematite,,,Phyllite,,,Iron,0.6658932566642761
15.16676,76.91708,465.0,1.335307,India,Karnataka,"Hematite, Magnetite, Martite, Specularite",,,Quartzite,,,Iron,0.23130029439926147
13.25028,75.33378,961.0,22.331867,India,Karnataka,Magnetite,,,Quartzite,,,Iron,0.7662745118141174
22.2161,85.38353,400.0,8.37286,India,Bihar,Hematite,,,"Quartzite,Shale",,,Iron,0.6853798627853394
22.01612,80.717,600.0,11.375601,India,Madhya Pradesh,"Chalcocite, Chalcopyrite, Covellite, Malachite, Molybdenite, Pyrite, Sphalerite",,,"Mafic Intrusive Rock,Metasedimentary Rock,Granite","Mafic Intrusive Rock,Granite",Faults,Copper,0.0725969448685646
24.93254,105.64965,868.0,11.392566,China,Guizhou [Kweichow],"Chalcopyrite, Gold, Marcasite, Pyrite, Realgar, Sphalerite, Stibnite","Ankerite, Quartz",,"Shale,Sandstone,Arkose,Limestone",,Orebodies Localized By Steeply Dipping East-Trending Faults; Gold Is Disseminated Into Wallrocks,Gold,0.6215112209320068
25.24918,105.26633,1386.0,16.457258,China,Guizhou [Kweichow],"Cinnabar, Gold, Marcasite, Pyrite, Realgar, Stibnite","Barite, Calcite, Dolomite, Fluorite, Illite, Limonite",,Volcanic Breccia (Agglomerate),,"Gold Concentrated As Disseminations In Basal Breccia Horizon, Also Occurs With Limonite In Oxidized Rocks",Gold,0.7229182124137878
25.51583,105.61632,1171.0,6.1732283,China,Guizhou [Kweichow],"Barite, Cinnabar, Fluorite, Gold, Marcasite, Pyrite, Realgar, Stibnite","Calcite, Quartz",,"Shale,Coal",,Mineralization And Wall Rock Alteration Is Principally In Vicinity Of Faults,Gold,0.737423300743103
24.98253,105.74965,829.0,13.689823,China,Guizhou [Kweichow],"Chalcopyrite, Gold, Pyrite",,,Shale,,Orebodies In Silicified And Pyritized Zone At Intersection Of Arkosic Shales And Northeast-Trending Faults,Gold,0.6452008485794067
24.79922,105.64965,564.0,17.420105,China,Guizhou [Kweichow],,,,Volcanic Breccia (Agglomerate),,In Carbonate Breccia Along Fault,Gold,0.5403508543968201
27.83233,111.66615,478.0,22.15322,China,Hunan,"Alabandite, Rhodochrosite",,,"Slate,Shale",Granite,Center-Edge Of Euxinic Basin,Manganese,0.7596582174301147
28.49895,112.08279,66.0,4.7451496,China,Hunan,,,,,,Basin Anoxia,Manganese,0.6421584486961365
8.20077,77.33372,48.0,2.6350675,India,Tamil Nadu [Madras],"Garnet, Ilmenite, Monazite, Rutile, Zircon",Quartz,,Sand and Gravel,,,"Titanium, Metal, Zirconium, REE, Garnet",0.6833393573760986
9.16735,76.50041,10.0,2.0784152,India,Kerala,"Ilmenite, Monazite, Rutile, Sillimanite, Zircon",Quartz,,Sand and Gravel,,,"Titanium, Metal, REE, Zirconium",0.5783563256263733
19.29969,84.95021,10.0,2.0982733,India,Orissa,"Garnet, Ilmenite, Monazite, Rutile, Sillimanite, Zircon",Quartz,,Sand and Gravel,,,Titanium-Ilmenite,0.14239716529846191
19.29969,84.95021,10.0,2.0982733,India,Orissa,"Garnet, Ilmenite, Monazite, Rutile, Sillimanite, Zircon",Quartz,,Sand and Gravel,,,Titanium-Ilmenite,0.14239716529846191
19.29969,84.95021,10.0,2.0982733,India,Orissa,"Garnet, Ilmenite, Monazite, Rutile, Sillimanite, Zircon",Quartz,,Sand and Gravel,,,Titanium-Ilmenite,0.14239716529846191
8.95069,80.9503,0.0,0.0,Sri Lanka,,"Ilmenite, Monazite, Rutile, Sillimanite, Zircon","Magnetite, Quartz",,Sand and Gravel,,,"REE, Zirconium, Titanium-Ilmenite",-0.25378990173339844
8.95069,80.9503,0.0,0.0,Sri Lanka,,"Ilmenite, Monazite, Rutile, Sillimanite, Zircon","Magnetite, Quartz",,Sand and Gravel,,,"REE, Zirconium, Titanium-Ilmenite",-0.25378990173339844
8.95069,80.9503,0.0,0.0,Sri Lanka,,"Ilmenite, Monazite, Rutile, Sillimanite, Zircon","Magnetite, Quartz",,Sand and Gravel,,,"REE, Zirconium, Titanium-Ilmenite",-0.25378990173339844
41.63147,109.99944,1542.0,7.441865,China,Nei Mongol* (Inner Mongolia),"Bastnaesite, Magnetite, Monazite",,,Dolomite,,,Iron,0.1421150267124176
21.89114,80.16284,310.0,3.135722,India,Madhya Pradesh,,,,,,,Manganese,0.46604642271995544
21.79114,80.14201,315.0,1.8543341,India,,,,,,,,Manganese,0.20503848791122437
22.00778,80.36701,614.0,5.0738893,India,Madhya Pradesh,,,,,,,Manganese,0.576715350151062
21.87447,80.20867,309.0,5.700781,India,Madhya Pradesh,,,,,,,Manganese,0.3378051519393921
21.87447,80.20867,309.0,5.700781,India,Madhya Pradesh,,,,,,,Manganese,0.3378051519393921
22.04945,80.567,559.0,2.9992988,India,Madhya Pradesh,,,,,,,Manganese,0.5325611233711243
21.84947,80.13367,321.0,2.7246914,India,Madhya Pradesh,,,,,,,Manganese,0.25728094577789307
21.97446,80.38367,621.0,1.3637606,India,Madhya Pradesh,,,,,,,Manganese,0.6117443442344666
21.97446,80.38367,621.0,1.3637606,India,Madhya Pradesh,,,,,,,Manganese,0.6117443442344666
21.86614,80.13367,304.0,2.7802885,India,Madhya Pradesh,,,,,,,Manganese,0.4106253385543823
21.79947,80.15034,302.0,1.9970402,India,Madhya Pradesh,,,,,,,Manganese,0.3215475380420685
21.98279,80.13367,329.0,1.9996073,India,Madhya Pradesh,,,,,,,Manganese,0.32321861386299133
21.92168,80.23784,356.0,2.9966044,India,Madhya Pradesh,,,,,,,Manganese,0.642166018486023
21.99113,80.15867,338.0,2.1065357,India,Madhya Pradesh,,,,,,,Manganese,0.3235710859298706
21.96613,80.26701,581.0,3.1372275,India,Madhya Pradesh,,,,,,,Manganese,0.6903992295265198
21.89114,80.40866,754.0,4.0838323,India,Madhya Pradesh,,,,,,,Manganese,0.686414361000061
21.84947,80.25034,311.0,2.1060646,India,Madhya Pradesh,,,,,,,Manganese,0.23961833119392395
21.98279,80.43366,604.0,3.5232618,India,Madhya Pradesh,,,,,,,Manganese,0.31213265657424927
21.87447,80.20867,309.0,5.700781,India,Madhya Pradesh,,,,,,,Manganese,0.3378051519393921
21.87447,80.20867,309.0,5.700781,India,Madhya Pradesh,,,,,,,Manganese,0.3378051519393921
21.99947,80.35034,590.0,2.9542036,India,Madhya Pradesh,,,,,,,Manganese,0.6112818717956543
21.86614,80.35034,612.0,11.164464,India,Madhya Pradesh,,,,,,,Manganese,0.6393101215362549
21.86614,80.35034,612.0,11.164464,India,Madhya Pradesh,,,,,,,Manganese,0.6393101215362549
21.94946,80.467,614.0,3.422577,India,Madhya Pradesh,,,,,,,Manganese,0.44064149260520935
21.94946,80.31701,571.0,3.836622,India,Madhya Pradesh,,,,,,,Manganese,0.41986680030822754
21.92724,80.23367,337.0,3.7047918,India,Madhya Pradesh,,,,,,,Manganese,0.43119537830352783
28.46565,66.4174,2264.0,24.900248,Pakistan,,Pyrolusite,,,,"Diorite,Basalt",,Manganese,0.09351535886526108
25.99918,66.33404,50.0,2.121721,Pakistan,,Pyrolusite,,,,Basalt,,,0.053456660360097885
30.84881,67.83404,1730.0,3.8582168,Pakistan,,,,,Limestone,"Ultramafic Intrusive Rock,Basalt",,,0.2441282570362091
29.96588,69.38662,1237.0,2.1402159,Pakistan,,,,,Chert,Basalt,,,0.10246988385915756
29.96588,69.38662,1237.0,2.1402159,Pakistan,,,,,Chert,Basalt,,,0.10246988385915756
29.96588,69.38662,1237.0,2.1402159,Pakistan,,,,,Chert,Basalt,,,0.10246988385915756
34.36521,73.50058,1297.0,38.47283,Pakistan,,,,,,,,,0.5602672100067139
34.29855,73.46725,1079.0,25.620531,Pakistan,,,Quartz,,,,,Manganese,0.34251996874809265
27.49901,107.99959,965.0,10.47077,China,,Bauxite,,,Limestone,,,Aluminum,0.44672295451164246
21.99949,71.00059,167.0,1.3638883,India,,Bauxite,,,Basalt,,,Aluminum,0.33669328689575195
21.8328,81.16698,334.0,5.036664,India,,Bauxite,,,Basalt,,,Aluminum,0.11717028170824051
22.66607,81.76697,1074.0,2.1088398,India,,Bauxite,,,,Basalt,,Aluminum,0.5990176200866699
22.66607,81.76697,1074.0,2.1088398,India,,Bauxite,,,,Basalt,,Aluminum,0.5990176200866699
22.66607,81.76697,1074.0,2.1088398,India,,Bauxite,,,,Basalt,,Aluminum,0.5990176200866699
22.66607,81.76697,1074.0,2.1088398,India,,Bauxite,,,,Basalt,,Aluminum,0.5990176200866699
22.66607,81.76697,1074.0,2.1088398,India,,Bauxite,,,,Basalt,,Aluminum,0.5990176200866699
22.88286,79.61656,484.0,4.099506,India,,Bauxite,,,,,,Aluminum,0.1507982313632965
22.88286,79.61656,484.0,4.099506,India,,Bauxite,,,,,,Aluminum,0.1507982313632965
22.88286,79.61656,484.0,4.099506,India,,Bauxite,,,,,,Aluminum,0.1507982313632965
22.88286,79.61656,484.0,4.099506,India,,Bauxite,,,,,,Aluminum,0.1507982313632965
22.88286,79.61656,484.0,4.099506,India,,Bauxite,,,,,,Aluminum,0.1507982313632965
22.88286,79.61656,484.0,4.099506,India,,Bauxite,,,,,,Aluminum,0.1507982313632965
22.88286,79.61656,484.0,4.099506,India,,Bauxite,,,,,,Aluminum,0.1507982313632965
22.88286,79.61656,484.0,4.099506,India,,Bauxite,,,,,,Aluminum,0.1507982313632965
22.88286,79.61656,484.0,4.099506,India,,Bauxite,,,,,,Aluminum,0.1507982313632965
22.88286,79.61656,484.0,4.099506,India,,Bauxite,,,,,,Aluminum,0.1507982313632965
21.85503,79.94202,344.0,3.9907842,India,Madhya Pradesh,"Psilomelane, Rhodonite",,,Quartzite,Pegmatite,,Manganese,0.6108793020248413
19.45026,76.13324,481.0,2.1738856,India,Maharashtra,,,,,,,Aluminum,0.35072991251945496
19.45026,76.13324,481.0,2.1738856,India,Maharashtra,,,,,,,Aluminum,0.35072991251945496
19.45026,76.13324,481.0,2.1738856,India,Maharashtra,,,,,,,Aluminum,0.35072991251945496
19.45026,76.13324,481.0,2.1738856,India,Maharashtra,,,,,,,Aluminum,0.35072991251945496
19.45026,76.13324,481.0,2.1738856,India,Maharashtra,,,,,,,Aluminum,0.35072991251945496
19.45026,76.13324,481.0,2.1738856,India,Maharashtra,,,,,,,Aluminum,0.35072991251945496
19.45026,76.13324,481.0,2.1738856,India,Maharashtra,,,,,,,Aluminum,0.35072991251945496
19.45026,76.13324,481.0,2.1738856,India,Maharashtra,,,,,,,Aluminum,0.35072991251945496
19.45026,76.13324,481.0,2.1738856,India,Maharashtra,,,,,,,Aluminum,0.35072991251945496
19.45026,76.13324,481.0,2.1738856,India,Maharashtra,,,,,,,Aluminum,0.35072991251945496
19.45026,76.13324,481.0,2.1738856,India,Maharashtra,,,,,,,Aluminum,0.35072991251945496
22.88286,79.61656,484.0,4.099506,India,,,,,,,,Aluminum,0.1507982313632965
22.88286,79.61656,484.0,4.099506,India,,,,,,,,Aluminum,0.1507982313632965
22.88286,79.61656,484.0,4.099506,India,,,,,,,,Aluminum,0.1507982313632965
22.88286,79.61656,484.0,4.099506,India,,,,,,,,Aluminum,0.1507982313632965
22.88286,79.61656,484.0,4.099506,India,,,,,,,,Aluminum,0.1507982313632965
22.88286,79.61656,484.0,4.099506,India,,,,,,,,Aluminum,0.1507982313632965
22.88286,79.61656,484.0,4.099506,India,,,,,,,,Aluminum,0.1507982313632965
22.88286,79.61656,484.0,4.099506,India,,,,,,,,Aluminum,0.1507982313632965
22.88286,79.61656,484.0,4.099506,India,,,,,,,,Aluminum,0.1507982313632965
22.88286,79.61656,484.0,4.099506,India,,,,,,,,Aluminum,0.1507982313632965
22.70329,71.55622,82.0,1.3676053,India,Gujarat,,,,,,,Aluminum,0.3221108615398407
22.70329,71.55622,82.0,1.3676053,India,Gujarat,,,,,,,Aluminum,0.3221108615398407
22.70329,71.55622,82.0,1.3676053,India,Gujarat,,,,,,,Aluminum,0.3221108615398407
19.45026,76.13324,481.0,2.1738856,India,Maharashtra,,,,,,,Aluminum,0.35072991251945496
19.45026,76.13324,481.0,2.1738856,India,Maharashtra,,,,,,,Aluminum,0.35072991251945496
19.45026,76.13324,481.0,2.1738856,India,Maharashtra,,,,,,,Aluminum,0.35072991251945496
19.45026,76.13324,481.0,2.1738856,India,Maharashtra,,,,,,,Aluminum,0.35072991251945496
19.45026,76.13324,481.0,2.1738856,India,Maharashtra,,,,,,,Aluminum,0.35072991251945496
19.45026,76.13324,481.0,2.1738856,India,Maharashtra,,,,,,,Aluminum,0.35072991251945496
19.45026,76.13324,481.0,2.1738856,India,Maharashtra,,,,,,,Aluminum,0.35072991251945496
19.45026,76.13324,481.0,2.1738856,India,Maharashtra,,,,,,,Aluminum,0.35072991251945496
19.45026,76.13324,481.0,2.1738856,India,Maharashtra,,,,,,,Aluminum,0.35072991251945496
19.45026,76.13324,481.0,2.1738856,India,Maharashtra,,,,,,,Aluminum,0.35072991251945496
19.45026,76.13324,481.0,2.1738856,India,Maharashtra,,,,,,,Aluminum,0.35072991251945496
11.0059,78.40454,101.0,2.6461482,India,Tamil Nadu [Madras],,,,Hornfels,,,Aluminum,0.25653156638145447
11.0059,78.40454,101.0,2.6461482,India,Tamil Nadu [Madras],,,,Hornfels,,,Aluminum,0.25653156638145447
11.0059,78.40454,101.0,2.6461482,India,Tamil Nadu [Madras],,,,Hornfels,,,Aluminum,0.25653156638145447
11.0059,78.40454,101.0,2.6461482,India,Tamil Nadu [Madras],,,,Hornfels,,,Aluminum,0.25653156638145447
23.58266,108.41625,255.0,1.3724741,China,Guangxi* [Kwangsi],,,Stratabound,"Shale,Sandstone",,,"Tungsten, Molybdenum",0.42864102125167847
22.66607,81.76697,1074.0,2.1088398,India,,Bauxite,,,Basalt,,,Aluminum,0.5990176200866699
22.66607,81.76697,1074.0,2.1088398,India,,Bauxite,,,Basalt,,,Aluminum,0.5990176200866699
22.66607,81.76697,1074.0,2.1088398,India,,Bauxite,,,Basalt,,,Aluminum,0.5990176200866699
22.66607,81.76697,1074.0,2.1088398,India,,Bauxite,,,Basalt,,,Aluminum,0.5990176200866699
22.66607,81.76697,1074.0,2.1088398,India,,Bauxite,,,Basalt,,,Aluminum,0.5990176200866699
22.76605,83.21693,909.0,16.749037,India,,Bauxite,,,Basalt,,,Aluminum,0.7320348620414734
25.41169,111.59393,178.0,1.3834361,China,Hunan,"Galena, Psilomelane, Pyrolusite","Calcite, Dolomite, Pyrite, Quartz",,Dolomite,Granite,Mn-Bearing Series,"Iron, Manganese",0.2599483132362366
15.16676,74.10881,57.0,5.007153,India,Goa,"Braunite, Jacobsite, Manganite, Pyrolusite","Chlorite, Goethite, Quartz, Sericite",,Phyllite,"Diorite,Gabbro,Mafic Metamorphic Rock,Gneiss",Crest Of Anticlines,Manganese,0.5550617575645447
36.56139,103.83393,1944.0,12.564098,China,,"Chromite, Iridium, Iridosmine, Magnetite, Pyrite","Olivine, Serpentine, Talc",,,,,"Palladium, Platinum, Osmium, Iridium, Copper, Chromium",0.17273113131523132
36.56139,103.83393,1944.0,12.564098,China,,"Chromite, Iridium, Iridosmine, Magnetite, Pyrite","Olivine, Serpentine, Talc",,,,,"Palladium, Platinum, Osmium, Iridium, Copper, Chromium",0.17273113131523132
36.56139,103.83393,1944.0,12.564098,China,,"Chromite, Iridium, Iridosmine, Magnetite, Pyrite","Olivine, Serpentine, Talc",,,,,"Palladium, Platinum, Osmium, Iridium, Copper, Chromium",0.17273113131523132
36.56139,103.83393,1944.0,12.564098,China,,"Chromite, Iridium, Iridosmine, Magnetite, Pyrite","Olivine, Serpentine, Talc",,,,,"Palladium, Platinum, Osmium, Iridium, Copper, Chromium",0.17273113131523132
36.56139,103.83393,1944.0,12.564098,China,,"Chromite, Iridium, Iridosmine, Magnetite, Pyrite","Olivine, Serpentine, Talc",,,,,"Palladium, Platinum, Osmium, Iridium, Copper, Chromium",0.17273113131523132
36.56139,103.83393,1944.0,12.564098,China,,"Chromite, Iridium, Iridosmine, Magnetite, Pyrite","Olivine, Serpentine, Talc",,,,,"Palladium, Platinum, Osmium, Iridium, Copper, Chromium",0.17273113131523132
24.13259,96.06658,122.0,1.01621,Burma,,"Gold, Iridosmine",,Placer,,,,Gold,0.49299752712249756
28.41562,112.16613,60.0,2.1327946,China,Hunan,Pyrite,,,,,Euxinic Basin,Sulfur,0.5608022212982178
41.13161,126.16562,187.0,3.8032582,China,Jilin [Kirin],,,,Marble,,,Boron-Borates,0.3655124306678772
40.64827,122.51573,34.0,7.4772124,China,Liaoning,,,,Marble,,,Boron-Borates,0.18590228259563446
31.99867,84.00027,4554.0,10.642789,China,Xizang* (Tibet),"Borax, Gypsum, Halite",,,Evaporite,"Clay, Mud",,"Boron-Borates, Sodium, Potassium",0.07007981836795807
24.75943,85.59235,112.0,2.2423177,India,Bihar,,,,,,,Aluminum,0.3548646569252014
24.75943,85.59235,112.0,2.2423177,India,Bihar,,,,,,,Aluminum,0.3548646569252014
24.75943,85.59235,112.0,2.2423177,India,Bihar,,,,,,,Aluminum,0.3548646569252014
24.75943,85.59235,112.0,2.2423177,India,Bihar,,,,,,,Aluminum,0.3548646569252014
24.75943,85.59235,112.0,2.2423177,India,Bihar,,,,,,,Aluminum,0.3548646569252014
24.75943,85.59235,112.0,2.2423177,India,Bihar,,,,,,,Aluminum,0.3548646569252014
24.75943,85.59235,112.0,2.2423177,India,Bihar,,,,,,,Aluminum,0.3548646569252014
24.75943,85.59235,112.0,2.2423177,India,Bihar,,,,,,,Aluminum,0.3548646569252014
24.75943,85.59235,112.0,2.2423177,India,Bihar,,,,,,,Aluminum,0.3548646569252014
26.58476,73.84918,287.0,3.617612,India,Rajasthan,,,,,,,Copper,0.19513185322284698
26.58476,73.84918,287.0,3.617612,India,Rajasthan,,,,,,,Copper,0.19513185322284698
26.58476,73.84918,287.0,3.617612,India,Rajasthan,,,,,,,Copper,0.19513185322284698
26.58476,73.84918,287.0,3.617612,India,Rajasthan,,,,,,,Copper,0.19513185322284698
26.58476,73.84918,287.0,3.617612,India,Rajasthan,,,,,,,Copper,0.19513185322284698
24.75943,85.59235,112.0,2.2423177,India,Bihar,,,,,,,Copper,0.3548646569252014
24.75943,85.59235,112.0,2.2423177,India,Bihar,,,,,,,Copper,0.3548646569252014
24.75943,85.59235,112.0,2.2423177,India,Bihar,,,,,,,Copper,0.3548646569252014
24.75943,85.59235,112.0,2.2423177,India,Bihar,,,,,,,Copper,0.3548646569252014
24.75943,85.59235,112.0,2.2423177,India,Bihar,,,,,,,Copper,0.3548646569252014
24.75943,85.59235,112.0,2.2423177,India,Bihar,,,,,,,Copper,0.3548646569252014
24.75943,85.59235,112.0,2.2423177,India,Bihar,,,,,,,Copper,0.3548646569252014
24.75943,85.59235,112.0,2.2423177,India,Bihar,,,,,,,Copper,0.3548646569252014
24.75943,85.59235,112.0,2.2423177,India,Bihar,,,,,,,Copper,0.3548646569252014
15.35913,74.08017,81.0,2.8830955,India,Goa,,,,,,,Iron,0.7626867890357971
15.35913,74.08017,81.0,2.8830955,India,Goa,,,,,,,Iron,0.7626867890357971
15.35913,74.08017,81.0,2.8830955,India,Goa,,,,,,,Iron,0.7626867890357971
15.35913,74.08017,81.0,2.8830955,India,Goa,,,,,,,Iron,0.7626867890357971
15.35913,74.08017,81.0,2.8830955,India,Goa,,,,,,,Iron,0.7626867890357971
15.35913,74.08017,81.0,2.8830955,India,Goa,,,,,,,Iron,0.7626867890357971
15.35913,74.08017,81.0,2.8830955,India,Goa,,,,,,,Iron,0.7626867890357971
15.35913,74.08017,81.0,2.8830955,India,Goa,,,,,,,Iron,0.7626867890357971
15.35913,74.08017,81.0,2.8830955,India,Goa,,,,,,,Iron,0.7626867890357971
15.35913,74.08017,81.0,2.8830955,India,Goa,,,,,,,Iron,0.7626867890357971
15.35913,74.08017,81.0,2.8830955,India,Goa,,,,,,,Iron,0.7626867890357971
15.35913,74.08017,81.0,2.8830955,India,Goa,,,,,,,Iron,0.7626867890357971
20.56599,84.50478,321.0,22.695538,India,Orissa,,,,,,,Manganese,0.6894526481628418
20.56599,84.50478,321.0,22.695538,India,Orissa,,,,,,,Manganese,0.6894526481628418
20.56599,84.50478,321.0,22.695538,India,Orissa,,,,,,,Manganese,0.6894526481628418
20.56599,84.50478,321.0,22.695538,India,Orissa,,,,,,,Manganese,0.6894526481628418
20.56599,84.50478,321.0,22.695538,India,Orissa,,,,,,,Manganese,0.6894526481628418
20.56599,84.50478,321.0,22.695538,India,Orissa,,,,,,,Manganese,0.6894526481628418
20.56599,84.50478,321.0,22.695538,India,Orissa,,,,,,,Manganese,0.6894526481628418
20.56599,84.50478,321.0,22.695538,India,Orissa,,,,,,,Manganese,0.6894526481628418
20.56599,84.50478,321.0,22.695538,India,Orissa,,,,,,,Manganese,0.6894526481628418
20.56599,84.50478,321.0,22.695538,India,Orissa,,,,,,,Manganese,0.6894526481628418
26.58476,73.84918,287.0,3.617612,India,Rajasthan,,,,,,,"Lead, Zinc",0.19513185322284698
26.58476,73.84918,287.0,3.617612,India,Rajasthan,,,,,,,"Lead, Zinc",0.19513185322284698
26.58476,73.84918,287.0,3.617612,India,Rajasthan,,,,,,,"Lead, Zinc",0.19513185322284698
26.58476,73.84918,287.0,3.617612,India,Rajasthan,,,,,,,"Lead, Zinc",0.19513185322284698
26.58476,73.84918,287.0,3.617612,India,Rajasthan,,,,,,,"Lead, Zinc",0.19513185322284698
23.61403,103.00805,1741.0,13.101994,China,Yunnan,"Hausmannite, Manganite, Polianite, Psilomelane, Pyrolusite","Calcite, Chlorite, Dolomite, Quartz",,"Slate,Shale,Limestone,Dolomite",,Mn - Bearing Searies,Manganese,0.3888567388057709
40.08715,117.4145,227.0,21.93233,China,Hebei [Hopeh],"Psilomelane, Pyrolusite, Rhodochrosite","Biotite, Calcite, Feldspar, Pyrite, Quartz",Sedimentary,"Shale,Sandstone,Dolomite",,Mn-Bearing Searies,Manganese,0.660686194896698
27.08516,110.65784,328.0,9.744158,China,Hunan,"Psilomelane, Pyrolusite, Rhodochrosite","Calcite, Chlorite, Dolomite, Pyrite, Quartz",,"Slate,Carbonate",,Mn-Bearing Series Between Tillites,Manganese,0.7530620694160461
25.51029,111.59671,171.0,1.0275714,China,Fujian [Fukien],"Braunite, Hausmannite, Psilomelane, Pyrolusite","Barite, Opal, Quartz, Sericite",,,,Quat-Accumulation Strata,Manganese,0.5035238862037659
42.97877,126.69474,347.0,10.2010145,China,Jilin [Kirin],"Psilomelane, Rhodochrosite","Calcite, Quartz",,"Marble,Phyllite,Schist",,Two Group Faults Of N350w And N290-300w,Manganese,0.2720525860786438
30.90711,114.34939,34.0,4.7508593,China,Hubei [Hupeh],"Braunite, Psilomelane, Pyrolusite, Rhodochrosite","Calcite, Quartz",,"Quartzite,Marble,Dolomite",,Mn-Bearing Series,Manganese,0.4803665280342102
26.88237,101.49976,1434.0,28.761595,China,Sichuan [Szechwan],"Psilomelane, Pyrolusite","Dolomite, Siderite",,Limestone,,Mn-Bearing Series,Manganese,0.8005781173706055
15.13343,74.16715,86.0,14.406939,India,Goa,"Braunite, Jacobsite, Manganite, Pyrolusite","Chlorite, Goethite, Quartz, Sericite",,Phyllite,"Diorite,Gabbro,Mafic Metamorphic Rock,Gneiss",Crest Of Anticlines,Manganese,0.7600270509719849
21.96613,80.467,617.0,2.2036755,India,Madhya Pradesh,"Braunite, Pyrolusite","Quartz, Sericite",,"Quartzite,Phyllite,Schist",,,Manganese,0.28687408566474915
24.68259,114.91608,282.0,7.5076904,China,Jiangxi [Kiangsi],,,,"Quartzite,Granite",,,Tungsten,0.259516179561615
25.76583,73.43386,226.0,1.029773,India,Rajasthan,"Calcite, Wollastonite","Diopside, Garnet, Quartz",,"Pyroxenite,Schist,Gneiss",Pyroxenite,,Wollastonite,0.447273850440979
32.96531,71.56729,211.0,0.0,Pakistan,Punjab,Halite,,,Evaporite,,,Halite,-0.29547494649887085
21.04953,85.75019,106.0,3.506999,India,Orissa,,,,Dunite,,,Chromium,0.2906329035758972
47.69811,132.49864,50.0,1.6606513,China,,Dunite,,Placer,,,,Gold,0.26365575194358826
21.99948,74.08383,392.0,5.6358905,India,Gujarat,Fluorite,"Barite, Dickite, Quartz",,"Intrusive Carbonatite,Sandstone",Intrusive Carbonatite,Joints And Cavities In Carbonatites. Boundary Zone Between Sovite Ring Dike And Feldspathized Bagh Sandstone,Fluorine-Fluorite,0.3180595636367798
22.06611,85.26688,824.0,13.77043,India,Orissa,Hematite,,,Quartzite,,,Iron,0.039402980357408524
22.13277,85.16688,709.0,21.09354,India,Bihar,Hematite,,,Quartzite,,,Iron,0.6958895921707153
15.4334,74.98379,759.0,3.4271147,India,,Silver,,Placer,,,,"Silver, Gold",0.5825198888778687
23.58265,80.18367,424.0,3.1713026,India,Madhya Pradesh,Bauxite,,,,,,Aluminum,0.23506447672843933
29.96588,69.38662,1237.0,2.1402159,Pakistan,,Bauxite,,,Limestone,,,Aluminum,0.10246988385915756
29.96588,69.38662,1237.0,2.1402159,Pakistan,,Bauxite,,,Limestone,,,Aluminum,0.10246988385915756
29.96588,69.38662,1237.0,2.1402159,Pakistan,,Bauxite,,,Limestone,,,Aluminum,0.10246988385915756
41.83153,120.81577,378.0,18.029097,China,Liaoning,"Braunite, Manganite, Rhodochrosite","Calcite, Dolomite, Quartz, Sericite",,"Shale,Black Shale,Limestone,Dolomite",Andesite,Shallow Water Basin,"Manganese, Iron",0.3040316700935364
20.56599,84.50478,321.0,22.695538,India,Orissa,Gibbsite,,Residual,,,,Aluminum,0.6894526481628418
20.56599,84.50478,321.0,22.695538,India,Orissa,Gibbsite,,Residual,,,,Aluminum,0.6894526481628418
20.56599,84.50478,321.0,22.695538,India,Orissa,Gibbsite,,Residual,,,,Aluminum,0.6894526481628418
